trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
4_I13-002_2015I13_1_1_4__2___,06:16:07,06:16:07,par_4_260,4,,,,
4_I13-002_2015I13_1_1_4__2___,06:19:38,06:19:38,par_4_28,5,,,,
4_I13-002_2015I13_1_1_4__2___,06:21:10,06:21:10,par_4_29,6,,,,
4_I13-002_2015I13_1_1_4__2___,06:22:44,06:22:44,par_4_30,7,,,,
4_I13-002_2015I13_1_1_4__2___,06:23:46,06:23:46,par_4_31,8,,,,
4_I13-002_2015I13_1_1_4__2___,06:25:06,06:25:06,par_4_32,9,,,,
4_I13-002_2015I13_1_1_4__2___,06:26:57,06:26:57,par_4_33,10,,,,
4_I13-002_2015I13_1_1_4__2___,06:28:05,06:28:05,par_4_34,11,,,,
4_I13-002_2015I13_1_1_4__2___,06:28:56,06:28:56,par_4_35,12,,,,
4_I13-002_2015I13_1_1_4__2___,06:30:09,06:30:09,par_4_36,13,,,,
4_I13-002_2015I13_1_1_4__2___,06:31:13,06:31:13,par_4_37,14,,,,
4_I13-002_2015I13_1_1_4__2___,06:32:14,06:32:14,par_4_38,15,,,,
4_I13-002_2015I13_1_1_4__2___,06:33:47,06:33:47,par_4_39,16,,,,
4_I13-002_2015I13_1_1_4__2___,06:34:29,06:34:29,par_4_40,17,,,,
4_I13-002_2015I13_1_1_4__2___,06:36:14,06:36:14,par_4_41,18,,,,
4_I13-002_2015I13_1_1_4__2___,06:38:07,06:38:07,par_4_42,19,,,,
4_I13-002_2015I13_2_1_4__2___,06:05:00,06:05:00,par_4_42,0,,,,
4_I13-002_2015I13_2_1_4__2___,06:06:52,06:06:52,par_4_41,1,,,,
4_I13-002_2015I13_2_1_4__2___,06:08:38,06:08:38,par_4_40,2,,,,
4_I13-002_2015I13_2_1_4__2___,06:09:20,06:09:20,par_4_39,3,,,,
4_I13-002_2015I13_2_1_4__2___,06:10:53,06:10:53,par_4_38,4,,,,
4_I13-002_2015I13_2_1_4__2___,06:11:53,06:11:53,par_4_37,5,,,,
4_I13-002_2015I13_2_1_4__2___,06:12:58,06:12:58,par_4_36,6,,,,
4_I13-002_2015I13_2_1_4__2___,06:14:11,06:14:11,par_4_35,7,,,,
4_I13-002_2015I13_2_1_4__2___,06:15:02,06:15:02,par_4_34,8,,,,
4_I13-002_2015I13_2_1_4__2___,06:16:10,06:16:10,par_4_33,9,,,,
4_I13-002_2015I13_2_1_4__2___,06:18:01,06:18:01,par_4_32,10,,,,
4_I13-002_2015I13_2_1_4__2___,06:19:20,06:19:20,par_4_31,11,,,,
4_I13-002_2015I13_2_1_4__2___,06:20:23,06:20:23,par_4_30,12,,,,
4_I13-002_2015I13_2_1_4__2___,06:21:56,06:21:56,par_4_29,13,,,,
4_I13-002_2015I13_2_1_4__2___,06:23:29,06:23:29,par_4_28,14,,,,
4_I13-002_2015I13_2_1_4__2___,06:26:59,06:26:59,par_4_260,15,,,,
4_I13-002_2015I13_2_1_4__2___,06:29:43,06:29:43,par_4_322,16,,,,
4_I13-002_2015I13_2_1_4__2___,06:33:16,06:33:16,par_4_323,17,,,,
4_I13-002_2015I13_2_1_4__2___,06:35:58,06:35:58,par_4_324,18,,,,
4_I13-002_2015I13_2_1_4__2___,06:38:07,06:38:07,par_4_325,19,,,,
4_I14-002_2015I14_1_1_4__2___,06:05:00,06:05:00,par_4_325,0,,,,
4_I14-002_2015I14_1_1_4__2___,06:07:09,06:07:09,par_4_324,1,,,,
4_I14-002_2015I14_1_1_4__2___,06:09:51,06:09:51,par_4_323,2,,,,
4_I14-002_2015I14_1_1_4__2___,06:13:23,06:13:23,par_4_322,3,,,,
4_I14-002_2015I14_1_1_4__2___,06:16:07,06:16:07,par_4_260,4,,,,
4_I14-002_2015I14_1_1_4__2___,06:19:38,06:19:38,par_4_28,5,,,,
4_I14-002_2015I14_1_1_4__2___,06:21:10,06:21:10,par_4_29,6,,,,
4_I14-002_2015I14_1_1_4__2___,06:22:44,06:22:44,par_4_30,7,,,,
4_I14-002_2015I14_1_1_4__2___,06:23:46,06:23:46,par_4_31,8,,,,
4_I14-002_2015I14_1_1_4__2___,06:25:06,06:25:06,par_4_32,9,,,,
4_I14-002_2015I14_1_1_4__2___,06:26:57,06:26:57,par_4_33,10,,,,
4_I14-002_2015I14_1_1_4__2___,06:28:05,06:28:05,par_4_34,11,,,,
4_I14-002_2015I14_1_1_4__2___,06:28:56,06:28:56,par_4_35,12,,,,
4_I14-002_2015I14_1_1_4__2___,06:30:09,06:30:09,par_4_36,13,,,,
4_I14-002_2015I14_1_1_4__2___,06:31:13,06:31:13,par_4_37,14,,,,
4_I14-002_2015I14_1_1_4__2___,06:32:14,06:32:14,par_4_38,15,,,,
4_I14-002_2015I14_1_1_4__2___,06:33:47,06:33:47,par_4_39,16,,,,
4_I14-002_2015I14_1_1_4__2___,06:34:29,06:34:29,par_4_40,17,,,,
4_I14-002_2015I14_1_1_4__2___,06:36:14,06:36:14,par_4_41,18,,,,
4_I14-002_2015I14_1_1_4__2___,06:38:07,06:38:07,par_4_42,19,,,,
4_I14-002_2015I14_2_1_4__2___,06:05:00,06:05:00,par_4_42,0,,,,
4_I14-002_2015I14_2_1_4__2___,06:06:52,06:06:52,par_4_41,1,,,,
4_I14-002_2015I14_2_1_4__2___,06:08:38,06:08:38,par_4_40,2,,,,
4_I14-002_2015I14_2_1_4__2___,06:09:20,06:09:20,par_4_39,3,,,,
4_I14-002_2015I14_2_1_4__2___,06:10:53,06:10:53,par_4_38,4,,,,
4_I14-002_2015I14_2_1_4__2___,06:11:53,06:11:53,par_4_37,5,,,,
4_I14-002_2015I14_2_1_4__2___,06:12:58,06:12:58,par_4_36,6,,,,
4_I14-002_2015I14_2_1_4__2___,06:14:11,06:14:11,par_4_35,7,,,,
4_I14-002_2015I14_2_1_4__2___,06:15:02,06:15:02,par_4_34,8,,,,
4_I14-002_2015I14_2_1_4__2___,06:16:10,06:16:10,par_4_33,9,,,,
4_I14-002_2015I14_2_1_4__2___,06:18:01,06:18:01,par_4_32,10,,,,
4_I14-002_2015I14_2_1_4__2___,06:19:20,06:19:20,par_4_31,11,,,,
4_I14-002_2015I14_2_1_4__2___,06:20:23,06:20:23,par_4_30,12,,,,
4_I14-002_2015I14_2_1_4__2___,06:21:56,06:21:56,par_4_29,13,,,,
4_I14-002_2015I14_2_1_4__2___,06:23:29,06:23:29,par_4_28,14,,,,
4_I14-002_2015I14_2_1_4__2___,06:26:59,06:26:59,par_4_260,15,,,,
4_I14-002_2015I14_2_1_4__2___,06:29:43,06:29:43,par_4_322,16,,,,
4_I14-002_2015I14_2_1_4__2___,06:33:16,06:33:16,par_4_323,17,,,,
4_I14-002_2015I14_2_1_4__2___,06:35:58,06:35:58,par_4_324,18,,,,
4_I14-002_2015I14_2_1_4__2___,06:38:07,06:38:07,par_4_325,19,,,,
4_I15-002_2015I15_1_1_4__2___,01:00:00,01:00:00,par_4_325,0,,,,
4_I15-002_2015I15_1_1_4__2___,01:02:09,01:02:09,par_4_324,1,,,,
4_I15-002_2015I15_1_1_4__2___,01:04:51,01:04:51,par_4_323,2,,,,
4_I15-002_2015I15_1_1_4__2___,01:08:23,01:08:23,par_4_322,3,,,,
4_I15-002_2015I15_1_1_4__2___,01:11:07,01:11:07,par_4_260,4,,,,
4_I15-002_2015I15_1_1_4__2___,01:14:38,01:14:38,par_4_28,5,,,,
4_I15-002_2015I15_1_1_4__2___,01:16:10,01:16:10,par_4_29,6,,,,
4_I15-002_2015I15_1_1_4__2___,01:17:44,01:17:44,par_4_30,7,,,,
4_I15-002_2015I15_1_1_4__2___,01:18:46,01:18:46,par_4_31,8,,,,
4_I15-002_2015I15_1_1_4__2___,01:20:06,01:20:06,par_4_32,9,,,,
4_I15-002_2015I15_1_1_4__2___,01:21:57,01:21:57,par_4_33,10,,,,
4_I15-002_2015I15_1_1_4__2___,01:23:05,01:23:05,par_4_34,11,,,,
4_I15-002_2015I15_1_1_4__2___,01:23:56,01:23:56,par_4_35,12,,,,
4_I15-002_2015I15_1_1_4__2___,01:25:09,01:25:09,par_4_36,13,,,,
4_I15-002_2015I15_1_1_4__2___,01:26:13,01:26:13,par_4_37,14,,,,
4_I15-002_2015I15_1_1_4__2___,01:27:14,01:27:14,par_4_38,15,,,,
4_I15-002_2015I15_1_1_4__2___,01:28:47,01:28:47,par_4_39,16,,,,
4_I15-002_2015I15_1_1_4__2___,01:29:29,01:29:29,par_4_40,17,,,,
4_I15-002_2015I15_1_1_4__2___,01:31:14,01:31:14,par_4_41,18,,,,
4_I15-002_2015I15_1_1_4__2___,01:33:07,01:33:07,par_4_42,19,,,,
4_I15-002_2015I15_2_1_4__2___,01:00:00,01:00:00,par_4_42,0,,,,
4_I15-002_2015I15_2_1_4__2___,01:01:52,01:01:52,par_4_41,1,,,,
4_I15-002_2015I15_2_1_4__2___,01:03:38,01:03:38,par_4_40,2,,,,
4_I15-002_2015I15_2_1_4__2___,01:04:20,01:04:20,par_4_39,3,,,,
4_I15-002_2015I15_2_1_4__2___,01:05:53,01:05:53,par_4_38,4,,,,
4_I15-002_2015I15_2_1_4__2___,01:06:53,01:06:53,par_4_37,5,,,,
4_I15-002_2015I15_2_1_4__2___,01:07:58,01:07:58,par_4_36,6,,,,
4_I15-002_2015I15_2_1_4__2___,01:09:11,01:09:11,par_4_35,7,,,,
4_I15-002_2015I15_2_1_4__2___,01:10:02,01:10:02,par_4_34,8,,,,
4_I15-002_2015I15_2_1_4__2___,01:11:10,01:11:10,par_4_33,9,,,,
4_I15-002_2015I15_2_1_4__2___,01:13:01,01:13:01,par_4_32,10,,,,
4_I15-002_2015I15_2_1_4__2___,01:14:20,01:14:20,par_4_31,11,,,,
4_I15-002_2015I15_2_1_4__2___,01:15:23,01:15:23,par_4_30,12,,,,
4_I15-002_2015I15_2_1_4__2___,01:16:56,01:16:56,par_4_29,13,,,,
4_I15-002_2015I15_2_1_4__2___,01:18:29,01:18:29,par_4_28,14,,,,
4_I15-002_2015I15_2_1_4__2___,01:21:59,01:21:59,par_4_260,15,,,,
4_I15-002_2015I15_2_1_4__2___,01:24:43,01:24:43,par_4_322,16,,,,
4_I15-002_2015I15_2_1_4__2___,01:28:16,01:28:16,par_4_323,17,,,,
4_I15-002_2015I15_2_1_4__2___,01:30:58,01:30:58,par_4_324,18,,,,
4_I15-002_2015I15_2_1_4__2___,01:33:07,01:33:07,par_4_325,19,,,,
4_I12-003_2015I12_1_1_4__3___,00:00:00,00:00:00,par_4_273,0,,,,
4_I12-003_2015I12_1_1_4__3___,00:04:07,00:04:07,par_4_272,1,,,,
4_I12-003_2015I12_1_1_4__3___,00:06:41,00:06:41,par_4_271,2,,,,
4_I12-003_2015I12_1_1_4__3___,00:09:04,00:09:04,par_4_270,3,,,,
4_I12-003_2015I12_1_1_4__3___,00:11:49,00:11:49,par_4_269,4,,,,
4_I12-003_2015I12_1_1_4__3___,00:13:17,00:13:17,par_4_268,5,,,,
4_I12-003_2015I12_1_1_4__3___,00:15:47,00:15:47,par_4_267,6,,,,
4_I12-003_2015I12_1_1_4__3___,00:18:14,00:18:14,par_4_43,7,,,,
4_I12-003_2015I12_1_1_4__3___,00:20:06,00:20:06,par_4_44,8,,,,
4_I12-003_2015I12_1_1_4__3___,00:21:17,00:21:17,par_4_45,9,,,,
4_I12-003_2015I12_1_1_4__3___,00:23:10,00:23:10,par_4_46,10,,,,
4_I12-003_2015I12_1_1_4__3___,00:24:17,00:24:17,par_4_47,11,,,,
4_I12-003_2015I12_1_1_4__3___,00:26:37,00:26:37,par_4_48,12,,,,
4_I12-003_2015I12_1_1_4__3___,00:27:41,00:27:41,par_4_49,13,,,,
4_I12-003_2015I12_1_1_4__3___,00:29:04,00:29:04,par_4_50,14,,,,
4_I12-003_2015I12_1_1_4__3___,00:30:05,00:30:05,par_4_51,15,,,,
4_I12-003_2015I12_1_1_4__3___,00:31:14,00:31:14,par_4_52,16,,,,
4_I12-003_2015I12_1_1_4__3___,00:32:11,00:32:11,par_4_53,17,,,,
4_I12-003_2015I12_2_1_4__3___,00:00:00,00:00:00,par_4_53,0,,,,
4_I12-003_2015I12_2_1_4__3___,00:00:58,00:00:58,par_4_52,1,,,,
4_I12-003_2015I12_2_1_4__3___,00:02:06,00:02:06,par_4_51,2,,,,
4_I12-003_2015I12_2_1_4__3___,00:03:08,00:03:08,par_4_50,3,,,,
4_I12-003_2015I12_2_1_4__3___,00:04:30,00:04:30,par_4_49,4,,,,
4_I12-003_2015I12_2_1_4__3___,00:05:35,00:05:35,par_4_48,5,,,,
4_I12-003_2015I12_2_1_4__3___,00:07:55,00:07:55,par_4_47,6,,,,
4_I12-003_2015I12_2_1_4__3___,00:09:01,00:09:01,par_4_46,7,,,,
4_I12-003_2015I12_2_1_4__3___,00:10:54,00:10:54,par_4_45,8,,,,
4_I12-003_2015I12_2_1_4__3___,00:12:05,00:12:05,par_4_44,9,,,,
4_I12-003_2015I12_2_1_4__3___,00:13:58,00:13:58,par_4_43,10,,,,
4_I12-003_2015I12_2_1_4__3___,00:16:24,00:16:24,par_4_267,11,,,,
4_I12-003_2015I12_2_1_4__3___,00:18:55,00:18:55,par_4_268,12,,,,
4_I12-003_2015I12_2_1_4__3___,00:20:22,00:20:22,par_4_269,13,,,,
4_I12-003_2015I12_2_1_4__3___,00:23:07,00:23:07,par_4_270,14,,,,
4_I12-003_2015I12_2_1_4__3___,00:25:31,00:25:31,par_4_271,15,,,,
4_I12-003_2015I12_2_1_4__3___,00:28:04,00:28:04,par_4_272,16,,,,
4_I12-003_2015I12_2_1_4__3___,00:32:11,00:32:11,par_4_273,17,,,,
4_I13-003_2015I13_1_1_4__3___,06:05:00,06:05:00,par_4_273,0,,,,
4_I13-003_2015I13_1_1_4__3___,06:09:07,06:09:07,par_4_272,1,,,,
4_I13-003_2015I13_1_1_4__3___,06:11:41,06:11:41,par_4_271,2,,,,
4_I13-003_2015I13_1_1_4__3___,06:14:04,06:14:04,par_4_270,3,,,,
4_I13-003_2015I13_1_1_4__3___,06:16:49,06:16:49,par_4_269,4,,,,
4_I13-003_2015I13_1_1_4__3___,06:18:17,06:18:17,par_4_268,5,,,,
4_I13-003_2015I13_1_1_4__3___,06:20:47,06:20:47,par_4_267,6,,,,
4_I13-003_2015I13_1_1_4__3___,06:23:14,06:23:14,par_4_43,7,,,,
4_I13-003_2015I13_1_1_4__3___,06:25:06,06:25:06,par_4_44,8,,,,
4_I13-003_2015I13_1_1_4__3___,06:26:17,06:26:17,par_4_45,9,,,,
4_I13-003_2015I13_1_1_4__3___,06:28:10,06:28:10,par_4_46,10,,,,
4_I13-003_2015I13_1_1_4__3___,06:29:17,06:29:17,par_4_47,11,,,,
4_I13-003_2015I13_1_1_4__3___,06:31:37,06:31:37,par_4_48,12,,,,
4_I13-003_2015I13_1_1_4__3___,06:32:41,06:32:41,par_4_49,13,,,,
4_I13-003_2015I13_1_1_4__3___,06:34:04,06:34:04,par_4_50,14,,,,
4_I13-003_2015I13_1_1_4__3___,06:35:05,06:35:05,par_4_51,15,,,,
4_I13-003_2015I13_1_1_4__3___,06:36:14,06:36:14,par_4_52,16,,,,
4_I13-003_2015I13_1_1_4__3___,06:37:11,06:37:11,par_4_53,17,,,,
4_I13-003_2015I13_2_1_4__3___,06:05:00,06:05:00,par_4_53,0,,,,
4_I13-003_2015I13_2_1_4__3___,06:05:58,06:05:58,par_4_52,1,,,,
4_I13-003_2015I13_2_1_4__3___,06:07:06,06:07:06,par_4_51,2,,,,
4_I13-003_2015I13_2_1_4__3___,06:08:08,06:08:08,par_4_50,3,,,,
4_I13-003_2015I13_2_1_4__3___,06:09:30,06:09:30,par_4_49,4,,,,
4_I13-003_2015I13_2_1_4__3___,06:10:35,06:10:35,par_4_48,5,,,,
4_I13-003_2015I13_2_1_4__3___,06:12:55,06:12:55,par_4_47,6,,,,
4_I13-003_2015I13_2_1_4__3___,06:14:01,06:14:01,par_4_46,7,,,,
4_I13-003_2015I13_2_1_4__3___,06:15:54,06:15:54,par_4_45,8,,,,
4_I13-003_2015I13_2_1_4__3___,06:17:05,06:17:05,par_4_44,9,,,,
4_I13-003_2015I13_2_1_4__3___,06:18:58,06:18:58,par_4_43,10,,,,
4_I13-003_2015I13_2_1_4__3___,06:21:24,06:21:24,par_4_267,11,,,,
4_I13-003_2015I13_2_1_4__3___,06:23:55,06:23:55,par_4_268,12,,,,
4_I13-003_2015I13_2_1_4__3___,06:25:22,06:25:22,par_4_269,13,,,,
4_I13-003_2015I13_2_1_4__3___,06:28:07,06:28:07,par_4_270,14,,,,
4_I13-003_2015I13_2_1_4__3___,06:30:31,06:30:31,par_4_271,15,,,,
4_I13-003_2015I13_2_1_4__3___,06:33:04,06:33:04,par_4_272,16,,,,
4_I13-003_2015I13_2_1_4__3___,06:37:11,06:37:11,par_4_273,17,,,,
4_I14-003_2015I14_1_1_4__3___,06:05:00,06:05:00,par_4_273,0,,,,
4_I14-003_2015I14_1_1_4__3___,06:09:07,06:09:07,par_4_272,1,,,,
4_I14-003_2015I14_1_1_4__3___,06:11:41,06:11:41,par_4_271,2,,,,
4_I14-003_2015I14_1_1_4__3___,06:14:04,06:14:04,par_4_270,3,,,,
4_I14-003_2015I14_1_1_4__3___,06:16:49,06:16:49,par_4_269,4,,,,
4_I14-003_2015I14_1_1_4__3___,06:18:17,06:18:17,par_4_268,5,,,,
4_I14-003_2015I14_1_1_4__3___,06:20:47,06:20:47,par_4_267,6,,,,
4_I14-003_2015I14_1_1_4__3___,06:23:14,06:23:14,par_4_43,7,,,,
4_I14-003_2015I14_1_1_4__3___,06:25:06,06:25:06,par_4_44,8,,,,
4_I14-003_2015I14_1_1_4__3___,06:26:17,06:26:17,par_4_45,9,,,,
4_I14-003_2015I14_1_1_4__3___,06:28:10,06:28:10,par_4_46,10,,,,
4_I14-003_2015I14_1_1_4__3___,06:29:17,06:29:17,par_4_47,11,,,,
4_I14-003_2015I14_1_1_4__3___,06:31:37,06:31:37,par_4_48,12,,,,
4_I14-003_2015I14_1_1_4__3___,06:32:41,06:32:41,par_4_49,13,,,,
4_I14-003_2015I14_1_1_4__3___,06:34:04,06:34:04,par_4_50,14,,,,
4_I14-003_2015I14_1_1_4__3___,06:35:05,06:35:05,par_4_51,15,,,,
4_I14-003_2015I14_1_1_4__3___,06:36:14,06:36:14,par_4_52,16,,,,
4_I14-003_2015I14_1_1_4__3___,06:37:11,06:37:11,par_4_53,17,,,,
4_I14-003_2015I14_2_1_4__3___,06:05:00,06:05:00,par_4_53,0,,,,
4_I14-003_2015I14_2_1_4__3___,06:05:58,06:05:58,par_4_52,1,,,,
4_I14-003_2015I14_2_1_4__3___,06:07:06,06:07:06,par_4_51,2,,,,
4_I14-003_2015I14_2_1_4__3___,06:08:08,06:08:08,par_4_50,3,,,,
4_I14-003_2015I14_2_1_4__3___,06:09:30,06:09:30,par_4_49,4,,,,
4_I14-003_2015I14_2_1_4__3___,06:10:35,06:10:35,par_4_48,5,,,,
4_I14-003_2015I14_2_1_4__3___,06:12:55,06:12:55,par_4_47,6,,,,
4_I14-003_2015I14_2_1_4__3___,06:14:01,06:14:01,par_4_46,7,,,,
4_I14-003_2015I14_2_1_4__3___,06:15:54,06:15:54,par_4_45,8,,,,
4_I14-003_2015I14_2_1_4__3___,06:17:05,06:17:05,par_4_44,9,,,,
4_I14-003_2015I14_2_1_4__3___,06:18:58,06:18:58,par_4_43,10,,,,
4_I14-003_2015I14_2_1_4__3___,06:21:24,06:21:24,par_4_267,11,,,,
4_I14-003_2015I14_2_1_4__3___,06:23:55,06:23:55,par_4_268,12,,,,
4_I14-003_2015I14_2_1_4__3___,06:25:22,06:25:22,par_4_269,13,,,,
4_I14-003_2015I14_2_1_4__3___,06:28:07,06:28:07,par_4_270,14,,,,
4_I14-003_2015I14_2_1_4__3___,06:30:31,06:30:31,par_4_271,15,,,,
4_I14-003_2015I14_2_1_4__3___,06:33:04,06:33:04,par_4_272,16,,,,
4_I14-003_2015I14_2_1_4__3___,06:37:11,06:37:11,par_4_273,17,,,,
4_I15-003_2015I15_1_1_4__3___,00:00:00,00:00:00,par_4_273,0,,,,
4_I15-003_2015I15_1_1_4__3___,00:04:07,00:04:07,par_4_272,1,,,,
4_I15-003_2015I15_1_1_4__3___,00:06:41,00:06:41,par_4_271,2,,,,
4_I15-003_2015I15_1_1_4__3___,00:09:04,00:09:04,par_4_270,3,,,,
4_I15-003_2015I15_1_1_4__3___,00:11:49,00:11:49,par_4_269,4,,,,
4_I15-003_2015I15_1_1_4__3___,00:13:17,00:13:17,par_4_268,5,,,,
4_I15-003_2015I15_1_1_4__3___,00:15:47,00:15:47,par_4_267,6,,,,
4_I15-003_2015I15_1_1_4__3___,00:18:14,00:18:14,par_4_43,7,,,,
4_I15-003_2015I15_1_1_4__3___,00:20:06,00:20:06,par_4_44,8,,,,
4_I15-003_2015I15_1_1_4__3___,00:21:17,00:21:17,par_4_45,9,,,,
4_I15-003_2015I15_1_1_4__3___,00:23:10,00:23:10,par_4_46,10,,,,
4_I15-003_2015I15_1_1_4__3___,00:24:17,00:24:17,par_4_47,11,,,,
4_I15-003_2015I15_1_1_4__3___,00:26:37,00:26:37,par_4_48,12,,,,
4_I15-003_2015I15_1_1_4__3___,00:27:41,00:27:41,par_4_49,13,,,,
4_I15-003_2015I15_1_1_4__3___,00:29:04,00:29:04,par_4_50,14,,,,
4_I15-003_2015I15_1_1_4__3___,00:30:05,00:30:05,par_4_51,15,,,,
4_I15-003_2015I15_1_1_4__3___,00:31:14,00:31:14,par_4_52,16,,,,
4_I15-003_2015I15_1_1_4__3___,00:32:11,00:32:11,par_4_53,17,,,,
4_I15-003_2015I15_2_1_4__3___,00:00:00,00:00:00,par_4_53,0,,,,
4_I15-003_2015I15_2_1_4__3___,00:00:58,00:00:58,par_4_52,1,,,,
4_I15-003_2015I15_2_1_4__3___,00:02:06,00:02:06,par_4_51,2,,,,
4_I15-003_2015I15_2_1_4__3___,00:03:08,00:03:08,par_4_50,3,,,,
4_I15-003_2015I15_2_1_4__3___,00:04:30,00:04:30,par_4_49,4,,,,
4_I15-003_2015I15_2_1_4__3___,00:05:35,00:05:35,par_4_48,5,,,,
4_I15-003_2015I15_2_1_4__3___,00:07:55,00:07:55,par_4_47,6,,,,
4_I15-003_2015I15_2_1_4__3___,00:09:01,00:09:01,par_4_46,7,,,,
4_I15-003_2015I15_2_1_4__3___,00:10:54,00:10:54,par_4_45,8,,,,
4_I15-003_2015I15_2_1_4__3___,00:12:05,00:12:05,par_4_44,9,,,,
4_I15-003_2015I15_2_1_4__3___,00:13:58,00:13:58,par_4_43,10,,,,
4_I15-003_2015I15_2_1_4__3___,00:16:24,00:16:24,par_4_267,11,,,,
4_I15-003_2015I15_2_1_4__3___,00:18:55,00:18:55,par_4_268,12,,,,
4_I15-003_2015I15_2_1_4__3___,00:20:22,00:20:22,par_4_269,13,,,,
4_I15-003_2015I15_2_1_4__3___,00:23:07,00:23:07,par_4_270,14,,,,
4_I15-003_2015I15_2_1_4__3___,00:25:31,00:25:31,par_4_271,15,,,,
4_I15-003_2015I15_2_1_4__3___,00:28:04,00:28:04,par_4_272,16,,,,
4_I15-003_2015I15_2_1_4__3___,00:32:11,00:32:11,par_4_273,17,,,,
4_I12-004_2015I12_1_1_4__4___,06:05:00,06:05:00,par_4_54,0,,,,
4_I12-004_2015I12_1_1_4__4___,06:07:10,06:07:10,par_4_55,1,,,,
4_I12-004_2015I12_1_1_4__4___,06:08:13,06:08:13,par_4_56,2,,,,
4_I12-004_2015I12_1_1_4__4___,06:09:22,06:09:22,par_4_57,3,,,,
4_I12-004_2015I12_1_1_4__4___,06:10:23,06:10:23,par_4_58,4,,,,
4_I12-004_2015I12_1_1_4__4___,06:11:43,06:11:43,par_4_59,5,,,,
4_I12-004_2015I12_1_1_4__4___,06:12:41,06:12:41,par_4_60,6,,,,
4_I12-004_2015I12_1_1_4__4___,06:13:59,06:13:59,par_4_61,7,,,,
4_I12-004_2015I12_1_1_4__4___,06:15:30,06:15:30,par_4_62,8,,,,
4_I12-004_2015I12_1_1_4__4___,06:17:00,06:17:00,par_4_63,9,,,,
4_I12-004_2015I12_1_1_4__4___,06:18:23,06:18:23,par_4_64,10,,,,
4_I12-004_2015I12_1_1_4__4___,06:20:29,06:20:29,par_4_65,11,,,,
4_I12-004_2015I12_1_1_4__4___,06:22:46,06:22:46,par_4_66,12,,,,
4_I12-004_2015I12_1_1_4__4___,06:24:27,06:24:27,par_4_67,13,,,,
4_I12-004_2015I12_1_1_4__4___,06:26:29,06:26:29,par_4_68,14,,,,
4_I12-004_2015I12_1_1_4__4___,06:28:43,06:28:43,par_4_69,15,,,,
4_I12-004_2015I12_1_1_4__4___,06:32:09,06:32:09,par_4_70,16,,,,
4_I12-004_2015I12_1_1_4__4___,06:33:50,06:33:50,par_4_71,17,,,,
4_I12-004_2015I12_1_1_4__4___,06:35:08,06:35:08,par_4_72,18,,,,
4_I12-004_2015I12_1_1_4__4___,06:36:58,06:36:58,par_4_73,19,,,,
4_I12-004_2015I12_1_1_4__4___,06:38:49,06:38:49,par_4_264,20,,,,
4_I12-004_2015I12_1_1_4__4___,06:41:40,06:41:40,par_4_265,21,,,,
4_I12-004_2015I12_1_1_4__4___,06:43:17,06:43:17,par_4_266,22,,,,
4_I12-004_2015I12_2_1_4__4___,06:05:00,06:05:00,par_4_266,0,,,,
4_I12-004_2015I12_2_1_4__4___,06:06:37,06:06:37,par_4_265,1,,,,
4_I12-004_2015I12_2_1_4__4___,06:09:29,06:09:29,par_4_264,2,,,,
4_I12-004_2015I12_2_1_4__4___,06:11:19,06:11:19,par_4_73,3,,,,
4_I12-004_2015I12_2_1_4__4___,06:13:09,06:13:09,par_4_72,4,,,,
4_I12-004_2015I12_2_1_4__4___,06:14:27,06:14:27,par_4_71,5,,,,
4_I12-004_2015I12_2_1_4__4___,06:16:08,06:16:08,par_4_70,6,,,,
4_I12-004_2015I12_2_1_4__4___,06:19:35,06:19:35,par_4_69,7,,,,
4_I12-004_2015I12_2_1_4__4___,06:21:49,06:21:49,par_4_68,8,,,,
4_I12-004_2015I12_2_1_4__4___,06:23:50,06:23:50,par_4_67,9,,,,
4_I12-004_2015I12_2_1_4__4___,06:25:32,06:25:32,par_4_66,10,,,,
4_I12-004_2015I12_2_1_4__4___,06:27:49,06:27:49,par_4_65,11,,,,
4_I12-004_2015I12_2_1_4__4___,06:29:55,06:29:55,par_4_64,12,,,,
4_I12-004_2015I12_2_1_4__4___,06:31:17,06:31:17,par_4_63,13,,,,
4_I12-004_2015I12_2_1_4__4___,06:32:47,06:32:47,par_4_62,14,,,,
4_I12-004_2015I12_2_1_4__4___,06:34:18,06:34:18,par_4_61,15,,,,
4_I12-004_2015I12_2_1_4__4___,06:35:36,06:35:36,par_4_60,16,,,,
4_I12-004_2015I12_2_1_4__4___,06:36:35,06:36:35,par_4_59,17,,,,
4_I12-004_2015I12_2_1_4__4___,06:37:55,06:37:55,par_4_58,18,,,,
4_I12-004_2015I12_2_1_4__4___,06:38:55,06:38:55,par_4_57,19,,,,
4_I12-004_2015I12_2_1_4__4___,06:40:05,06:40:05,par_4_56,20,,,,
4_I12-004_2015I12_2_1_4__4___,06:41:07,06:41:07,par_4_55,21,,,,
4_I12-004_2015I12_2_1_4__4___,06:43:17,06:43:17,par_4_54,22,,,,
4_I13-004_2015I13_1_1_4__4___,06:05:00,06:05:00,par_4_54,0,,,,
4_I13-004_2015I13_1_1_4__4___,06:07:10,06:07:10,par_4_55,1,,,,
4_I13-004_2015I13_1_1_4__4___,06:08:13,06:08:13,par_4_56,2,,,,
