METRO,6 ,6 _13,O'Donnell
METRO,6 ,6 _14,Manuel Becerra
METRO,6 ,6 _15,Diego de León
METRO,6 ,6 _16,Avenida de América
METRO,6 ,6 _17,República Argentina
METRO,6 ,6 _18,Nuevos Ministerios
METRO,6 ,6 _19,Cuatro Caminos
METRO,6 ,6 _20,Guzmán el Bueno
METRO,6 ,6 _21,Metropolitano
METRO,6 ,6 _22,Ciudad Universitaria
METRO,6 ,6 _23,Moncloa
METRO,6 ,6 _24,Argüelles
METRO,6 ,6 _25,Príncipe Pío
METRO,6 ,6 _26,Puerta del Ángel
METRO,6 ,6 _27,Alto de Extremadura
METRO,6 ,6 _28,Lucero
METRO,7 ,7 _1,Hospital del Henares
METRO,7 ,7 _2,Henares
METRO,7 ,7 _3,Jarama
METRO,7 ,7 _4,San Fernando
METRO,7 ,7 _5,La Rambla
METRO,7 ,7 _6,Coslada Central
METRO,7 ,7 _7,Barrio del Puerto
METRO,7 ,7 _8,Estadio Olímpico
METRO,7 ,7 _9,Las Musas
METRO,7 ,7 _10,San Blas
METRO,7 ,7 _11,Simancas
METRO,7 ,7 _12,García Noblejas
METRO,7 ,7 _13,Ascao
METRO,7 ,7 _14,Pueblo Nuevo
METRO,7 ,7 _15,Barrio de la Concepción
METRO,7 ,7 _16,Parque de las Avenidas
METRO,7 ,7 _17,Cartagena
METRO,7 ,7 _18,Avenida de América
METRO,7 ,7 _19,Gregorio Marañón
METRO,7 ,7 _20,Alonso Cano
METRO,7 ,7 _21,Canal
METRO,7 ,7 _22,Islas Filipinas
METRO,7 ,7 _23,Guzmán el Bueno
METRO,7 ,7 _24,Francos Rodríguez
METRO,7 ,7 _25,Valdezarza
METRO,7 ,7 _26,Antonio Machado
METRO,7 ,7 _27,Peñagrande
METRO,7 ,7 _28,Avenida de la Ilustración
METRO,7 ,7 _29,Lacoma
METRO,7 ,7 _30,Pitis
METRO,8 ,8 _1,Nuevos Ministerios
METRO,8 ,8 _2,Colombia
METRO,8 ,8 _3,Pinar del Rey
METRO,8 ,8 _4,Mar de Cristal
METRO,8 ,8 _5,Campo de las Naciones
METRO,8 ,8 _6,Aeropuerto T1-T2-T3
METRO,8 ,8 _7,Barajas
METRO,8 ,8 _8,Aeropuerto T4
METRO,9 ,9 _1,Paco de Lucía
METRO,9 ,9 _2,Mirasierra
METRO,9 ,9 _3,Herrera Oria
METRO,9 ,9 _4,Barrio del Pilar
METRO,9 ,9 _5,Ventilla
METRO,9 ,9 _6,Plaza de Castilla
METRO,9 ,9 _7,Duque de Pastrana
METRO,9 ,9 _8,Pío XII
METRO,9 ,9 _9,Colombia
METRO,9 ,9 _10,Concha Espina
METRO,9 ,9 _11,Cruz del Rayo
METRO,9 ,9 _12,Avenida de América
METRO,9 ,9 _13,Núñez de Balboa
METRO,9 ,9 _14,Príncipe de Vergara
METRO,9 ,9 _15, Ibiza
METRO,9 ,9 _16,Sáinz de Baranda
METRO,9 ,9 _17,Estrella
METRO,9 ,9 _18,Vinateros
METRO,9 ,9 _19,Artilleros
METRO,9 ,9 _20,Pavones
METRO,9 ,9 _21,Valdebernardo
METRO,9 ,9 _22,Vicálvaro
METRO,9 ,9 _23,San Cipriano
METRO,9 ,9 _24,Puerta de Arganda
METRO,9 ,9 _25,Rivas Urbanizaciones
METRO,9 ,9 _26,Rivas Futura
METRO,9 ,9 _27,Rivas Vaciamadrid
METRO,9 ,9 _28,La Poveda
METRO,9 ,9 _29,Arganda del Rey
METRO,10,10_1,Hospital Infanta Sofía
METRO,10,10_2,Reyes Católicos
METRO,10,10_3,Baunatal
METRO,10,10_4,Manuel de Falla
METRO,10,10_5,Marqués de la Valdavia
METRO,10,10_6,La Moraleja
