shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10__2____1__IT_1,40.4008665880715,-3.78021115368445,1000050,17.159906296501
10__2____1__IT_1,40.4009795718498,-3.78027558887533,1000051,17.849095044389
10__2____1__IT_1,40.4010576502371,-3.78032699324471,1000052,18.547986837689
10__2____1__IT_1,40.4011501104895,-3.78039276653423,1000053,19.258561826185
10__2____1__IT_1,40.401307337018,-3.78051610806227,1000054,19.989487944945
10__2____1__IT_1,40.4015041523114,-3.78067304634292,1000055,20.746001013574
10__2____1__IT_1,40.4020286163117,-3.78108787316176,1000056,21.570548239155
10__2____1__IT_1,40.4022776382945,-3.78128507383622,1000057,22.427409233688
10__2____1__IT_1,40.4022776382945,-3.78128507383622,2000001,22.427409233688
10__2____1__IT_1,40.402590265831,-3.78153469813594,2000002,22.468067149377
10__2____1__IT_1,40.4031135204236,-3.78194952443908,2000003,22.576644078005
10__2____1__IT_1,40.4032215780988,-3.78202811087867,2000004,22.69894522438
10__2____1__IT_1,40.4033237333534,-3.78208768967815,2000005,22.833662200302
10__2____1__IT_1,40.4033971039311,-3.78212168167235,2000006,22.977019438922
10__2____1__IT_1,40.4034777560535,-3.78214944683214,2000007,23.129634346691
10__2____1__IT_1,40.4035476021016,-3.78216919495355,2000008,23.290181582632
10__2____1__IT_1,40.4036150954877,-3.78218045669188,2000009,23.458281649363
10__2____1__IT_1,40.4037054992749,-3.78219311799183,2000010,23.636474371855
10__2____1__IT_1,40.4037959092019,-3.78220521223316,2000011,23.824755418764
10__2____1__IT_1,40.4038550048682,-3.78220905194906,2000012,24.019604486518
10__2____1__IT_1,40.4039297416416,-3.78221938699313,2000013,24.22279596316
10__2____1__IT_1,40.4039900006834,-3.78222955445875,2000014,24.432731931121
10__2____1__IT_1,40.4040622802439,-3.78224617536878,2000015,24.650814345011
10__2____1__IT_1,40.404155416005,-3.78227534050139,2000016,24.879527437674
10__2____1__IT_1,40.4042716497598,-3.78233066985989,2000017,25.121970843898
10__2____1__IT_1,40.4043233250064,-3.78236125576997,2000018,25.370710359824
10__2____1__IT_1,40.4043977840963,-3.78241262324262,2000019,25.628794244591
10__2____1__IT_1,40.4045406480547,-3.78251844708126,2000020,25.905102850783
10__2____1__IT_1,40.404790320254,-3.78270915760005,2000021,26.213505474692
10__2____1__IT_1,40.405007567991,-3.78287739812522,2000022,26.549932908066
10__2____1__IT_1,40.4054924995104,-3.78324918875374,2000023,26.948754629983
10__2____1__IT_1,40.4059858640026,-3.78362266043381,2000024,27.410851248593
10__2____1__IT_1,40.406422768539,-3.78395918247209,2000025,27.929229269823
10__2____1__IT_1,40.4064684105483,-3.78398970061894,2000026,28.453297279077
10__2____1__IT_1,40.4065165075485,-3.78401393279976,2000027,28.983086604181
10__2____1__IT_1,40.4065875187968,-3.78404001181037,2000028,29.52106330931
10__2____1__IT_1,40.4066380516738,-3.78406111659393,2000029,30.064928383574
10__2____1__IT_1,40.4066933339953,-3.7840933246612,2000030,30.615511195368
10__2____1__IT_1,40.4068374452096,-3.78419285567298,2000031,31.184183802869
10__2____1__IT_1,40.4068734468108,-3.78422168439239,2000032,31.757542070021
10__2____1__IT_1,40.4069070232123,-3.78425206287065,2000033,32.335432097624
10__2____1__IT_1,40.4069513519776,-3.78429835102704,2000034,32.919618283938
10__2____1__IT_1,40.406984930664,-3.7843287296055,2000035,33.508336442537
10__2____1__IT_1,40.4070149422982,-3.78435117437969,2000036,34.100892050678
10__2____1__IT_1,40.4071853709966,-3.78446589781584,2000037,34.714723942087
10__2____1__IT_1,40.4071853709966,-3.78446589781584,3000001,34.714723942087
10__2____1__IT_1,40.4077021732563,-3.78481988368002,3000002,34.779479931375
10__2____1__IT_1,40.4080233069312,-3.78503699635578,3000003,34.884362759904
10__2____1__IT_1,40.4081014824721,-3.78509006617174,3000004,34.999022363279
10__2____1__IT_1,40.4081807935651,-3.78515421277034,3000005,35.124032702377
10__2____1__IT_1,40.4082528112908,-3.78522459846208,3000006,35.259022087837
10__2____1__IT_1,40.4083102983175,-3.78529955517261,3000007,35.403021304977
10__2____1__IT_1,40.4083497176153,-3.78536640034494,3000008,35.554184340501
10__2____1__IT_1,40.4083664051029,-3.78539978782687,3000009,35.708732307507
10__2____1__IT_1,40.4084008833766,-3.78548238195721,3000010,35.871265703239
10__2____1__IT_1,40.4084280598286,-3.78557279290736,3000011,36.042042702622
10__2____1__IT_1,40.4084492371706,-3.78565681345492,3000012,36.220326795351
10__2____1__IT_1,40.4084718482172,-3.78575960770698,3000013,36.407687392205
10__2____1__IT_1,40.4085029343711,-3.7859340498995,3000014,36.610247100916
10__2____1__IT_1,40.4085176200638,-3.78599352686284,3000015,36.818110450657
10__2____1__IT_1,40.4085370791722,-3.78606563746928,3000016,37.032462785753
10__2____1__IT_1,40.4085535945022,-3.78612431514339,3000017,37.252120968856
10__2____1__IT_1,40.4085797447514,-3.78618784475494,3000018,37.477901795444
10__2____1__IT_1,40.4086059701958,-3.78624031175993,3000019,37.709001992789
10__2____1__IT_1,40.4086417852506,-3.78630395395246,3000020,37.946808110141
10__2____1__IT_1,40.4086884735367,-3.78636772277448,3000021,38.192106856212
10__2____1__IT_1,40.4087292296132,-3.7864156162639,3000022,38.44348702795
10__2____1__IT_1,40.4087640404414,-3.78644921516662,3000023,38.699669306984
10__2____1__IT_1,40.408831312102,-3.78650690007391,3000024,38.964780360033
10__2____1__IT_1,40.40914987276,-3.78674612476546,3000025,39.270665488436
10__2____1__IT_1,40.409532156662,-3.78703193578407,3000026,39.625427438741
10__2____1__IT_1,40.4096139349207,-3.78708820999386,3000027,39.990446493238
10__2____1__IT_1,40.4096933309299,-3.78713971671884,3000028,40.365303089513
