shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5__10____1__IT_1,40.4888684253857,-3.86369582188317,6000008,570.06065125543
5__10____1__IT_1,40.4885779857875,-3.86335789656457,6000009,570.80259839158
5__10____1__IT_1,40.4883375294708,-3.86303897981447,6000010,571.582533755167
5__10____1__IT_1,40.4879542986939,-3.86250821807259,6000011,572.424383922185
5__10____1__IT_1,40.4876988112803,-3.86212949168257,6000012,573.309067705566
5__10____1__IT_1,40.4873266065789,-3.8615072221227,6000013,574.260749909211
5__10____1__IT_1,40.4867073777067,-3.86032206690479,6000014,575.334150211685
5__10____1__IT_1,40.4861482611362,-3.85925872299696,6000015,576.516980885928
5__10____1__IT_1,40.4849928682718,-3.85704085061692,6000016,577.927381192087
5__10____1__IT_1,40.4845611541099,-3.85621021940878,6000017,579.422948355754
5__10____1__IT_1,40.4835584555742,-3.85445924147947,6000018,581.104030927491
5__10____1__IT_1,40.4834133832081,-3.85423183286692,6000019,582.810230947846
5__10____1__IT_1,40.4833105364112,-3.8540820074834,6000020,584.533507798468
5__10____1__IT_1,40.483182641503,-3.85391123590831,6000021,586.277059900855
5__10____1__IT_1,40.4830128635277,-3.85371192335747,6000022,588.045922224639
5__10____1__IT_1,40.4825994149606,-3.85323949339753,6000023,589.875694146807
5__10____1__IT_1,40.4823453004742,-3.85297649580723,6000024,591.741419913185
5__10____1__IT_1,40.4819370686066,-3.85259619156763,6000025,593.662758315926
5__10____1__IT_1,40.4817350313288,-3.85243245297233,6000026,595.610471520878
5__10____1__IT_1,40.481322437352,-3.85209645043278,6000027,597.612118981177
5__10____1__IT_1,40.4811429907367,-3.85197941024872,6000028,599.636020163084
5__10____1__IT_1,40.4792798978567,-3.85087913041202,6000029,601.886796034226
5__10____1__IT_1,40.4789504673052,-3.85069758297178,6000030,604.177247406851
5__10____1__IT_1,40.4781724263799,-3.85026285259718,6000031,606.561600487731
5__10____1__IT_1,40.4776329823414,-3.84993840114879,6000032,609.011849974959
5__10____1__IT_1,40.4772201945698,-3.8496826193655,6000033,611.512793030681
5__10____1__IT_1,40.4768366745854,-3.84941682956557,6000034,614.061904089761
5__10____1__IT_1,40.4764390360745,-3.84908592718637,6000035,616.663314809377
5__10____1__IT_1,40.4761355881622,-3.8487974660157,6000036,619.306350372536
5__10____1__IT_1,40.4758790756293,-3.84851664113208,6000037,621.986500996412
5__10____1__IT_1,40.4755733030306,-3.84815098761359,6000038,624.7126182771
5__10____1__IT_1,40.4752022504884,-3.84763067625223,6000039,627.49908500789
5__10____1__IT_1,40.4748515468079,-3.84706587892837,6000040,630.347260636396
5__10____1__IT_1,40.4745801352795,-3.84655032780319,6000041,633.248519315444
5__10____1__IT_1,40.4744652517613,-3.84632200497731,6000042,636.17295710366
5__10____1__IT_1,40.4743147391273,-3.84599435532792,6000043,639.129808569484
5__10____1__IT_1,40.4741425837326,-3.84560050647453,6000044,642.125130102798
5__10____1__IT_1,40.4739857418526,-3.84512384476059,6000045,645.164450891391
5__10____1__IT_1,40.4739857418526,-3.84512384476059,7000001,645.164450891391
5__10____1__IT_1,40.4737856430077,-3.84448607788349,7000002,645.222901449667
5__10____1__IT_1,40.4735778735248,-3.84356223834362,7000003,645.36299445492
5__10____1__IT_1,40.473487372833,-3.84305508319217,7000004,645.547238925549
5__10____1__IT_1,40.4732862813576,-3.84168719005159,7000005,645.849573718375
5__10____1__IT_1,40.4730413698876,-3.83998949891649,7000006,646.298373788675
5__10____1__IT_1,40.4729656224944,-3.8394309378397,7000007,646.795266157017
5__10____1__IT_1,40.4724399031339,-3.83546855477942,7000008,647.633099134271
5__10____1__IT_1,40.4722610397356,-3.83406385364307,7000009,648.591659365016
5__10____1__IT_1,40.471896247027,-3.8313533870591,7000010,649.783540826688
